COMBUSTIBLE,ESTADO,MODELO,FECHA_REGISTRO,CLASIFICACION,CLASE,SERVICIO,MARCA,LINEA,CARROCERIA,CILINDRAJE,ORGANISMO_TRANSITO,MUNICIPIO,DEPARTAMENTO,POTENCIA,EJES
ELECTRICO,ACTIVO,2019,2020-09-15,AUTOMOVIL,CAMION,Público,STARK,STQ1079L02Y1NBEV,FURGON,0.0,STRIA TTEyTTO BELLO,BELLO,Antioquia,161.0,2.0
ELECTRICO,ACTIVO,2017,2017-09-05,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3 94AH,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,167.0,2.0
ELECTRICO,ACTIVO,2021,2021-02-27,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3S,HATCH BACK,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,181.0,2.0
ELECTRICO,ACTIVO,2023,2022-10-11,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN PLUS EV,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,201.0,2.0
ELECTRICO,ACTIVO,2023,2022-11-22,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER SE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,184.0,2.0
ELECTRICO,ACTIVO,2023,2022-09-29,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER SE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,184.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2012,2013-08-15,AUTOMOVIL,AUTOMOVIL,Público,BYD,E6,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,120.0,2.0
ELECTRICO,ACTIVO,2020,2021-03-08,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV400,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-02-21,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,SECRETARÍA DE MOVILIDAD DEL MUNICIPIO DE MOSQUERA,MOSQUERA,Cundinamarca,80.0,2.0
ELECTRICO,ACTIVO,2020,2020-07-23,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV 400 GS,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2011,2011-12-07,MOTO,MOTOCICLETA,Particular,VMOTO,120SD,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,5.0,2.0
ELECTRICO,ACTIVO,2022,2022-07-14,AUTOMOVIL,BUS,Público,BYD,BC11S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,402.0,2.0
ELECTRICO,ACTIVO,2020,2020-12-28,AUTOMOVIL,AUTOMOVIL,Particular,RENAULT,ZOE,HATCH BACK,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,108.0,2.0
ELECTRICO,ACTIVO,2022,2022-04-21,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN PRO 400,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,134.0,2.0
ELECTRICO,ACTIVO,2019,2019-03-28,AUTOMOVIL,CAMIONETA,Particular,RENAULT,KANGOO ZE,PANEL,0.0,SECRETARÍA DE MOVILIDAD DE MANIZALES,MANIZALES,Caldas,60.0,2.0
ELECTRICO,ACTIVO,2022,2022-11-02,AUTOMOVIL,CAMIONETA,Particular,DONGFENG,RICH 6,DOBLE CABINA,0.0,STRIA INFR TTOyTTE MCPAL NEIVA,NEIVA,Huila,161.0,2.0
ELECTRICO,ACTIVO,2020,2020-07-30,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2016,2017-05-30,AUTOMOVIL,CAMIONETA,Público,BYD,E6,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,121.0,2.0
ELECTRICO,ACTIVO,2021,2020-12-29,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,INSTITUTO DE MOVILIDAD DE PEREIRA,PEREIRA,Risaralda,147.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-05,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3S,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,181.0,2.0
ELECTRICO,ACTIVO,2014,2014-07-22,MOTO,MOTOCICLETA,Particular,LUYUAN,LEV017-LYF131102,SIN CARROCERIA,0.0,STRIA MCPAL TTOyTTE GIRON,GIRON,Santander,80.0,2.0
ELECTRICO,ACTIVO,2021,2021-04-19,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,SDT SUBSECRETARÍA DE MOVILIDAD RIONEGRO,RIONEGRO,Antioquia,147.0,2.0
ELECTRICO,ACTIVO,2022,2022-05-31,AUTOMOVIL,BUS,Público,BYD,BC89S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,268.0,2.0
ELECTRICO,ACTIVO,2020,2020-06-17,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,147.0,2.0
ELECTRICO,ACTIVO,2021,2021-06-02,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,DIR TTOyTTE BUCARAMANGA,BUCARAMANGA,Santander,15.0,2.0
ELECTRICO,ACTIVO,2022,2021-07-15,AUTOMOVIL,CAMIONETA,Particular,BYD,SONG PRO EV,WAGON,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,161.0,2.0
ELECTRICO,ACTIVO,2017,2016-12-19,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3 94AH,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,167.0,2.0
ELECTRICO,ACTIVO,2020,2020-10-28,AUTOMOVIL,AUTOMOVIL,Particular,ROBETA,RBT01,COUPE,0.0,STRIA TTOyTTE MCPAL VILLAVICENCIO,VILLAVICENCIO,Meta,2200.0,2.0
ELECTRICO,ACTIVO,2022,2022-03-30,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,20.0,2.0
ELECTRICO,ACTIVO,2020,2020-06-08,AUTOMOVIL,AUTOMOVIL,Particular,RENAULT,ZOE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,108.0,2.0
ELECTRICO,ACTIVO,2020,2020-12-28,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2021,2020-11-09,AUTOMOVIL,BUS,Público,BYD,B13S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,402.0,2.0
ELECTRICO,ACTIVO,2020,2020-12-28,AUTOMOVIL,CUADRICICLO,Particular,ORANSH,M2 HIGH SPEED,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,10.0,2.0
ELECTRICO,ACTIVO,2022,2021-09-16,AUTOMOVIL,AUTOMOVIL,Particular,CHANGAN,E-STAR,HATCH BACK,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,74.0,2.0
ELECTRICO,ACTIVO,2014,2015-02-13,MOTO,MOTOCICLETA,Particular,YADEA,HAO KU (SPORTS),SIN CARROCERIA,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,1.0,2.0
ELECTRICO,ACTIVO,2019,2021-10-20,AUTOMOVIL,CAMION,Público,STARK,STQ1079L02Y1NBEV,ESTIBAS,0.0,STRIA TTEyTTO BELLO,BELLO,Antioquia,161.0,2.0
ELECTRICO,ACTIVO,2019,2019-02-05,MOTO,TRICIMOTO,Particular,WINLEE,CARGO 300,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,1000.0,2.0
ELECTRICO,ACTIVO,2021,2020-11-13,AUTOMOVIL,BUS,Público,BYD,B93S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,268.0,2.0
ELECTRICO,ACTIVO,2022,2021-11-26,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,20.0,2.0
ELECTRICO,ACTIVO,2021,2022-11-25,AUTOMOVIL,CAMIONETA,Público,DONGFENG,EQ1040TACEV,FURGON,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,107.0,2.0
ELECTRICO,ACTIVO,2023,2022-11-11,AUTOMOVIL,CAMIONETA,Particular,BMW,IX XDRIVE40,WAGON,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,326.0,2.0
ELECTRICO,ACTIVO,2023,2022-06-29,AUTOMOVIL,CAMIONETA,Particular,JAC,eS4,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,147.0,2.0
ELECTRICO,ACTIVO,2023,2022-10-29,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER SE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,184.0,2.0
ELECTRICO,ACTIVO,2022,2022-08-29,AUTOMOVIL,CAMIONETA,Particular,BYD,SONG PRO EV,WAGON,0.0,INSTITUTO DE MOVILIDAD DE PEREIRA,PEREIRA,Risaralda,161.0,2.0
ELECTRICO,ACTIVO,2020,2020-03-11,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,80.0,2.0
ELECTRICO,ACTIVO,2021,2020-11-11,AUTOMOVIL,BUS,Público,BYD,B13S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,402.0,2.0
ELECTRICO,ACTIVO,2022,2022-07-14,AUTOMOVIL,BUS,Público,BYD,BC11S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,402.0,2.0
ELECTRICO,ACTIVO,2020,2020-03-11,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,80.0,2.0
ELECTRICO,ACTIVO,2021,2022-10-07,AUTOMOVIL,CAMIONETA,Público,JAC,HFC5049XXEV6H,PANEL,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,161.0,2.0
ELECTRICO,ACTIVO,2020,2019-12-06,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2022,2022-04-23,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,20.0,2.0
ELECTRICO,ACTIVO,2021,2021-05-12,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,20.0,2.0
ELECTRICO,ACTIVO,2023,2022-06-10,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN PRO 400,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,134.0,2.0
ELECTRICO,ACTIVO,2019,2018-12-12,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SECRETARIA DE  MOVILIDAD MUNICIPAL DE CHIA,CHIA,Cundinamarca,15.0,2.0
ELECTRICO,ACTIVO,2022,2022-10-10,AUTOMOVIL,CAMIONETA,Particular,DONGFENG,RICH 6,DOBLE CABINA,0.0,STRIA TTOyTTE MCPAL VILLAVICENCIO,VILLAVICENCIO,Meta,161.0,2.0
ELECTRICO,ACTIVO,2022,2022-02-21,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER SE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,184.0,2.0
ELECTRICO,ACTIVO,2022,2022-06-16,AUTOMOVIL,CAMION,Público,STARK,STQ1079L02Y1NBEV,ESTIBAS,0.0,STRIA TTEyTTO BELLO,BELLO,Antioquia,161.0,2.0
ELECTRICO,ACTIVO,2021,2021-03-02,AUTOMOVIL,AUTOMOVIL,Particular,PORSCHE,TAYCAN TURBO,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,616.0,2.0
ELECTRICO,ACTIVO,2015,2014-10-20,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,167.0,2.0
ELECTRICO,ACTIVO,2021,2021-02-24,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,170.0,2.0
ELECTRICO,ACTIVO,2022,2022-06-09,AUTOMOVIL,BUS,Público,BYD,BC89S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,268.0,2.0
ELECTRICO,ACTIVO,2019,2021-11-25,AUTOMOVIL,CAMION,Público,STARK,STQ1079L02Y1NBEV,ESTIBAS,0.0,STRIA TTEyTTO BELLO,BELLO,Antioquia,161.0,2.0
ELECTRICO,ACTIVO,2022,2022-01-15,AUTOMOVIL,BUS,Público,BYD,BC89S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,268.0,2.0
ELECTRICO,ACTIVO,2022,2021-09-14,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E1,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,60.0,2.0
ELECTRICO,ACTIVO,2022,2022-07-01,AUTOMOVIL,CAMIONETA,Particular,AUDI,E-TRON,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,408.0,2.0
ELECTRICO,ACTIVO,2021,2021-10-22,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,STRIA TTEyTTO BELLO,BELLO,Antioquia,80.0,2.0
ELECTRICO,ACTIVO,2020,2020-12-29,MOTO,MOTOCICLETA,Particular,SEYOUN NJK,01,SIN CARROCERIA,0.0,INSTITUTO DE MOVILIDAD DE PEREIRA,PEREIRA,Risaralda,300.0,2.0
ELECTRICO,ACTIVO,2020,2019-09-09,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,147.0,2.0
ELECTRICO,ACTIVO,2021,2022-01-03,AUTOMOVIL,CAMION,Público,STARK,STQ1079L02Y1NBEV,FURGON,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,161.0,2.0
ELECTRICO,ACTIVO,2022,2022-01-15,AUTOMOVIL,BUS,Público,BYD,BC89S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,268.0,2.0
ELECTRICO,ACTIVO,2020,2020-02-19,AUTOMOVIL,CAMIONETA,Particular,JAC,HFC5037XXYD4EV1,DOBLE CABINA CON PLATON,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,147.0,2.0
ELECTRICO,ACTIVO,2021,2021-12-30,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV300,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2021,2022-08-19,AUTOMOVIL,CAMIONETA,Público,JAC,HFC5049XXEV6H,PANEL,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,161.0,2.0
ELECTRICO,ACTIVO,2022,2022-03-25,AUTOMOVIL,CUADRICICLO,Particular,ZHIDOU,D2S,SIN CARROCERIA,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,20.0,2.0
ELECTRICO,ACTIVO,2021,2020-11-05,AUTOMOVIL,BUS,Público,MARCOPOLO,GRAN VIALE BRT YUTONG ZK6125BEVG27 ELECTRICO,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,670.0,2.0
ELECTRICO,ACTIVO,2022,2022-07-14,AUTOMOVIL,BUS,Público,BYD,BC11S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,402.0,2.0
ELECTRICO,ACTIVO,2023,2022-10-31,AUTOMOVIL,CAMIONETA,Particular,BMW,IX XDRIVE40,WAGON,0.0,DPTO ADTVO TTEyTTO VILLA DEL ROSARIO,VILLA DEL ROSARIO,Norte de Santander,326.0,2.0
ELECTRICO,ACTIVO,2023,2022-05-03,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN PRO 400,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,134.0,2.0
ELECTRICO,ACTIVO,2020,2019-11-28,AUTOMOVIL,BUS,Público,BYD,K9GA,CERRADA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,402.0,2.0
ELECTRICO,ACTIVO,2023,2022-11-30,AUTOMOVIL,AUTOMOVIL,Particular,JAC,E10X,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,60.0,2.0
ELECTRICO,ACTIVO,2021,2021-11-19,AUTOMOVIL,CAMIONETA,Público,DONGFENG,DFA5030XXYABEV7,PANEL,0.0,STRIA MCPAL DE SOACHA,SOACHA,Cundinamarca,80.0,2.0
ELECTRICO,ACTIVO,2012,2013-08-15,AUTOMOVIL,AUTOMOVIL,Público,BYD,E6,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,120.0,2.0
ELECTRICO,ACTIVO,2016,2016-07-15,AUTOMOVIL,CAMIONETA,Particular,RENAULT,KANGOO ELÉCTRICO,VAN,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,60.0,2.0
ELECTRICO,ACTIVO,2022,2021-07-30,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3,HATCH BACK,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,170.0,2.0
ELECTRICO,ACTIVO,2022,2022-07-14,AUTOMOVIL,BUS,Público,BYD,BC11S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,402.0,2.0
ELECTRICO,ACTIVO,2022,2022-01-26,AUTOMOVIL,BUS,Público,BYD,BC11S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,402.0,2.0
ELECTRICO,ACTIVO,2022,2022-01-24,AUTOMOVIL,BUS,Público,BYD,BC89S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,268.0,2.0
ELECTRICO,ACTIVO,2020,2019-05-22,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3S,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,181.0,2.0
ELECTRICO,ACTIVO,2022,2022-04-05,AUTOMOVIL,AUTOMOVIL,Particular,BYD,E1,HATCH BACK,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,60.0,2.0
ELECTRICO,ACTIVO,2020,2019-03-30,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,15.0,2.0
ELECTRICO,ACTIVO,2016,2016-09-23,MOTO,MOTOCICLETA,Particular,STÄRKER,HUNTER,SIN CARROCERIA,0.0,STRIA DE TTOyTTE MCPAL DE GINEBRA,GINEBRA,Valle del Cauca,1.0,2.0
ELECTRICO,ACTIVO,2020,2019-08-27,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,147.0,2.0
ELECTRICO,ACTIVO,2022,2022-04-08,AUTOMOVIL,BUS,Público,BYD,BC11S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,268.0,2.0
ELECTRICO,ACTIVO,2022,2022-01-24,AUTOMOVIL,BUS,Público,BYD,BC89S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,268.0,2.0
ELECTRICO,ACTIVO,2020,2020-02-27,AUTOMOVIL,AUTOMOVIL,Particular,RENAULT,ZOE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,108.0,2.0
ELECTRICO,ACTIVO,2021,2021-09-22,MOTOCARRO,MOTOCARRO,Particular,CERONTE,LF1200DZH,PICO,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,3.0,2.0
ELECTRICO,ACTIVO,2022,2022-07-14,AUTOMOVIL,BUS,Público,BYD,BC11S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,402.0,2.0
ELECTRICO,ACTIVO,2022,2021-12-02,AUTOMOVIL,CAMIONETA,Oficial,BYD,YUAN EV400,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,94.0,2.0
ELECTRICO,ACTIVO,2022,2022-01-26,AUTOMOVIL,BUS,Público,BYD,BC11S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,402.0,2.0
ELECTRICO,ACTIVO,2022,2022-04-26,AUTOMOVIL,CAMIONETA,Particular,AUDI,E-TRON,WAGON,0.0,DPTO ADTVO TTEyTTO VILLA DEL ROSARIO,VILLA DEL ROSARIO,Norte de Santander,408.0,2.0
ELECTRICO,ACTIVO,2017,2019-05-22,AUTOMOVIL,AUTOMOVIL,Particular,HYUNDAI,IONIQ ELECTRICO 5P 88 KW,SEDAN,0.0,DIRECCION TERRITORIAL CUNDINAMARCA,BOGOTA,Bogota D.C.,118.0,2.0
ELECTRICO,ACTIVO,2020,2019-09-13,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3S,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,181.0,2.0
ELECTRICO,ACTIVO,2021,2021-02-10,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2014,2015-02-24,MOTO,MOTOCICLETA,Particular,YADEA,HAO GE (SPORTS),SIN CARROCERIA,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,1.0,2.0
ELECTRICO,ACTIVO,2017,2018-12-05,MOTOCARRO,MOTOCARRO,Particular,CARDA,CD-CG12,PICO,0.0,STRIA TTOyTTE CAUCASIA,CAUCASIA,Antioquia,350.0,2.0
ELECTRICO,ACTIVO,2022,2022-06-01,AUTOMOVIL,BUS,Público,BYD,BC89S01,CERRADA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,268.0,2.0
ELECTRICO,ACTIVO,2022,2021-12-29,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3S,HATCH BACK,0.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,181.0,2.0
ELECTRICO,ACTIVO,2019,2019-02-18,AUTOMOVIL,CUADRICICLO,Particular,RENAULT,TWIZY TECHNIC,SIN CARROCERIA,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,15.0,2.0
ELECTRICO,ACTIVO,2016,2017-03-16,AUTOMOVIL,CAMIONETA,Particular,BYD,E6,WAGON,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,121.0,2.0
ELECTRICO,ACTIVO,2022,2022-05-24,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN PRO 400,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,134.0,2.0
ELECTRICO,ACTIVO,2022,2022-09-13,AUTOMOVIL,CAMIONETA,Público,DONGFENG,RICH 6,DOBLE CABINA CON PLATON,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,161.0,2.0
ELECTRICO,ACTIVO,2016,2017-03-16,AUTOMOVIL,CAMIONETA,Particular,BYD,E6,WAGON,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,121.0,2.0
ELECTRICO,ACTIVO,2022,2022-02-14,AUTOMOVIL,CAMIONETA,Particular,BYD,YUAN EV400,WAGON,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,94.0,2.0
ELECTRICO,ACTIVO,2023,2022-11-17,AUTOMOVIL,CAMIONETA,Particular,MAZDA,MX-30,WAGON,0.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,143.0,2.0
ELECTRICO,ACTIVO,2021,2021-08-06,AUTOMOVIL,CAMIONETA,Oficial,BYD,YUAN EV 400 GS,WAGON,0.0,DIR DPTAL TTOyTTE SAN ANDRES ISLAS,SAN ANDRES,"Archipielago de San Andres, Providencia",94.0,2.0
ELECTRICO,ACTIVO,2021,2021-04-05,AUTOMOVIL,CAMIONETA,Particular,TESLA,ELECTRIC MODEL X,WAGON,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,554.0,2.0
ELECTRICO,ACTIVO,2020,2020-05-15,AUTOMOVIL,AUTOMOVIL,Particular,BMW,I3,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,170.0,2.0
ELECTRICO,ACTIVO,2020,2019-04-10,AUTOMOVIL,AUTOMOVIL,Particular,RENAULT,ZOE,HATCH BACK,0.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,92.0,2.0
ELECTRICO,ACTIVO,2021,2021-02-26,AUTOMOVIL,AUTOMOVIL,Particular,CHANGAN,E-STAR,HATCH BACK,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,74.0,2.0
ELECTRICO,ACTIVO,2022,2022-05-25,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER SE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,184.0,2.0
ELECTRICO,ACTIVO,2023,2022-05-12,AUTOMOVIL,AUTOMOVIL,Particular,RENAULT,ZOE,HATCH BACK,0.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,135.0,2.0
ELECTRICO,ACTIVO,2020,2020-09-18,AUTOMOVIL,AUTOMOVIL,Particular,NISSAN,LEAF,HATCH BACK,0.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,147.0,2.0
